PointID,X,Y,Z,phase1::Pressure,phase1::PhaseVolumeFraction,phase1::Density,phase1::Time,phase2::PhaseVolumeFraction,phase2::Density,phase1::Viscosity_0,phase2::Viscosity_0
0,0.5512687566830732,0.0822713471992263,0.0,12698616.145853704,0.9981684401957877,1027.61,4.5599173134922335,0.0018315598042124,216.81504493762424,0.00025,2.25e-05
1,0.5431992659428082,0.0463670098604492,0.0,12713563.215850126,0.9972562338794912,1027.61,4.5599173134922335,0.0027437661205085,217.1346688874129,0.00025,2.25e-05
2,0.501747885266792,0.0260278347881404,0.0,12770324.131542897,0.9082594059664209,1027.61,4.5599173134922335,0.0917405940335791,218.34965388001157,0.00025,2.25e-05
3,0.5170357414901152,0.0469529666848294,0.0,12747134.53739972,0.9823072715549056,1027.61,4.5599173134922335,0.0176927284450943,217.85303955074843,0.00025,2.25e-05
4,0.5311124588952588,0.1460223881926964,0.0,12706624.549277542,0.995941466848278,1027.61,4.5599173134922335,0.0040585331517219,216.98627760926612,0.00025,2.25e-05
5,0.5628611514564559,0.0664224964440993,0.0,12687331.148082428,0.999023833689884,1027.61,4.5599173134922335,0.0009761663101158,216.5738191811418,0.00025,2.25e-05
6,0.5011861673625001,0.070995354192333,0.0,12765092.8382143,0.95188552687299,1027.61,4.5599173134922335,0.0481144731270099,218.23759550868945,0.00025,2.25e-05
7,0.4996145181222535,0.0196299078313787,0.0,12775223.043607963,0.8611050513524836,1027.61,4.5599173134922335,0.1388949486475162,218.45460724021837,0.00025,2.25e-05
8,0.5437465987047267,0.015455669953483,0.0,12715091.354300864,0.9953054285802247,1027.61,4.5599173134922335,0.004694571419775,217.16735377066556,0.00025,2.25e-05
9,0.5613400883618733,0.0,0.0,12693792.942197217,0.9983041408660775,1027.61,4.5599173134922335,0.0016958591339223,216.7119357153173,0.00025,2.25e-05
10,0.5526801767237796,0.0,0.0,12704304.56345555,0.9961597686013126,1027.61,4.5599173134922335,0.0038402313986872,216.9366685577728,0.00025,2.25e-05
11,0.5440202650856859,0.0,0.0,12715060.53911246,0.9942971012430996,1027.61,4.5599173134922335,0.0057028987569001,217.16669466016248,0.00025,2.25e-05
12,0.5722267731149029,0.0252868228444861,0.0,12680120.6463205,0.9999833373644208,1027.61,4.5599173134922335,1.666589848247638e-05,216.4197293673353,0.00025,2.25e-05
13,0.5744535462298387,0.0505736456889723,0.0,12675600.760836666,0.9999943160233676,1027.61,4.5599173134922335,5.68413173833543e-06,216.32315460739767,0.00025,2.25e-05
14,0.5226762166122614,0.0713776785156079,0.0,12735973.237937866,0.9905189549489106,1027.61,4.5599173134922335,0.0094810450510894,217.61413097150609,0.00025,2.25e-05
15,0.5799999999999611,0.0,0.0,12671721.196283491,0.9999980722370442,1027.61,4.5599173134922335,1.9279803843645287e-06,216.2402712338144,0.00025,2.25e-05
16,0.5124090999365531,0.1349088196410693,0.0,12732950.2083296,0.9922420495873194,1027.61,4.5599173134922335,0.0077579504126805,217.5494356524415,0.00025,2.25e-05
17,0.5450122781486053,0.0986037960346106,0.0,12702931.4034231,0.9970165562881392,1027.61,4.5599173134922335,0.002983443711861,216.90730733815028,0.00025,2.25e-05
18,0.5094571478380026,0.0128261218389951,0.0,12760525.46719195,0.968698711577664,1027.61,4.5599173134922335,0.0313012884223359,218.139772274195,0.00025,2.25e-05
19,0.5345393543047144,0.0463670098604492,0.0,12724415.320654623,0.9954670108955062,1027.61,4.5599173134922335,0.0045329891044937,217.3668117257292,0.00025,2.25e-05
20,0.535086687066633,0.015455669953483,0.0,12726067.209278272,0.9935327067766144,1027.61,4.5599173134922335,0.0064672932233854,217.40215433143285,0.00025,2.25e-05
21,0.4949958218878957,0.0864704139678234,0.0,12770839.051205866,0.912330184447432,1027.61,4.5599173134922335,0.0876698155525677,218.36068474543248,0.00025,2.25e-05
22,0.5415968286987298,0.0865339083451225,0.0,12709528.683594773,0.9967753709963724,1027.61,4.5599173134922335,0.0032246290036272,217.04838228907343,0.00025,2.25e-05
