PointID,X,Y,Z,phase1::Pressure,phase1::PhaseVolumeFraction,phase1::Density,phase1::Time,phase2::PhaseVolumeFraction,phase2::Density,phase1::Viscosity_0,phase2::Viscosity_0
91,1.3817247730708624,1.8271726023412576,0.0,11740033.542135246,0.9999999899803786,1027.61,1.3579476910000003,1.0025044502870477e-08,196.61003790150863,0.00025,2.25e-05
92,1.2133389161930883,1.963650831744892,0.0,11736678.677365966,0.999999989977414,1027.61,1.3579476910000003,1.0024946264434364e-08,196.54037312608816,0.00025,2.25e-05
93,0.979270140606629,1.5361402727358722,0.0,11900445.92492422,0.9999999899946032,1027.61,1.3579476910000003,1.0001044063067677e-08,199.94980595590243,0.00025,2.25e-05
94,2.440393507875691,0.8396545630336582,0.0,11671231.228527091,0.9999999899846186,1027.61,1.3579476910000003,1.0022413916898033e-08,195.1828475924005,0.00025,2.25e-05
95,2.160544256721707,1.5423428756166833,0.0,11635764.685355064,0.9999999899703657,1027.61,1.3579476910000003,1.0023695359780791e-08,194.4483964975388,0.00025,2.25e-05
96,1.0669011795407362,1.7033584692986126,0.0,11832299.454793043,0.9999999899721956,1027.61,1.3579476910000003,1.0021809821346929e-08,198.52891375196631,0.00025,2.25e-05
97,2.748749999994785,0.0,0.0,11642635.325727196,0.9999999899708708,1027.61,1.3579476910000003,1.0022795706501692e-08,194.5906093944243,0.00025,2.25e-05
98,1.793968007966161,1.755737318424344,0.0,11673358.519165536,0.9999999899630873,1027.61,1.3579476910000003,1.0024330252237869e-08,195.22692706543648,0.00025,2.25e-05
99,0.900035541008516,1.0029250148732607,0.0,12105474.022974018,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000017e-09,204.24317667819173,0.00025,2.25e-05
100,0.8832261109875282,0.9172188065411906,0.0,12143712.86290408,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000017e-09,205.0469429755424,0.00025,2.25e-05
101,0.9156917929153092,1.3083446968513326,0.0,11989850.300683782,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000022e-09,201.8185862125489,0.00025,2.25e-05
102,0.899878985095615,1.7334089751994886,0.0,11853550.891490469,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000012e-09,198.9716879188534,0.00025,2.25e-05
103,1.2528204845037694,0.3922883572942962,0.0,12124579.00540804,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000018e-09,204.6446381651692,0.00025,2.25e-05
104,0.8452180022309738,1.5086986963516855,0.0,11936165.782983564,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000025e-09,200.69581149085465,0.00025,2.25e-05
105,0.900389047032156,1.4209979881410328,0.0,11954627.152879992,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000022e-09,201.0817047369712,0.00025,2.25e-05
106,1.1217033099094276,0.5541748011249981,0.0,12156533.022921491,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000017e-09,205.3166294184987,0.00025,2.25e-05
107,1.2524999999987,0.0,0.0,12156872.997278752,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000022e-09,205.32378260286757,0.00025,2.25e-05
108,1.294752979587096,0.2175343528578869,0.0,12125095.936187616,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000017e-09,204.6555039429185,0.00025,2.25e-05
109,0.8943082960510569,0.7808007644176461,0.0,12191450.570825946,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000012e-09,206.0516959846069,0.00025,2.25e-05
110,1.2911216669634191,0.0838428452770146,0.0,12135112.099959392,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000012e-09,204.86607572558648,0.00025,2.25e-05
111,0.9933985077907214,0.734486538747141,0.0,12164276.534950104,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000012e-09,205.47957420416324,0.00025,2.25e-05
112,1.1979272974220572,0.5133885734963886,0.0,12128973.623567486,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000018e-09,204.73701763599604,0.00025,2.25e-05
113,2.808687296958036,0.8432256388841975,0.0,11591077.977898952,0.999999989977736,1027.61,1.3579476910000003,1.0021502718616192e-08,193.5242209343021,0.00025,2.25e-05
114,2.857507693281396,0.2506871977707298,0.0,11616969.97248648,0.9999999899823088,1027.61,1.3579476910000003,1.0022462193176652e-08,194.05953441166284,0.00025,2.25e-05
115,1.1723208161974563,2.223333065480173,0.0,11679816.847550005,0.9999999899752346,1027.61,1.3579476910000003,1.0024519352008266e-08,195.3607683947068,0.00025,2.25e-05
116,1.5712860962439323,2.2203055500704054,0.0,11617684.613443432,0.9999999899803064,1027.61,1.3579476910000003,1.0024679522049696e-08,194.07431594781335,0.00025,2.25e-05
117,1.3893328934837788,2.199424105693481,0.0,11652021.590615738,0.999999989971353,1027.61,1.3579476910000003,1.0024666371121982e-08,194.7849437675385,0.00025,2.25e-05
118,1.0291815336798802,2.1031977874751235,0.0,11730410.624658853,0.9999999899795134,1027.61,1.3579476910000003,1.002442465947853e-08,196.4102353274918,0.00025,2.25e-05
119,2.59145292883698,0.9256532651714392,0.0,11628325.914827442,0.9999999899843748,1027.61,1.3579476910000003,1.002167202520593e-08,194.29446001006437,0.00025,2.25e-05
120,1.766423742382942,2.154396570805068,0.0,11597093.081354951,0.9999999899814844,1027.61,1.3579476910000003,1.0024664770786488e-08,193.6485419219447,0.00025,2.25e-05
121,2.330336736312045,1.8078145906342555,0.0,11555788.307221789,0.9999999899809126,1027.61,1.3579476910000003,1.0022566194514933e-08,192.7953431782336,0.00025,2.25e-05
122,2.56512132464772,1.702490616335307,0.0,11527870.896425296,0.999999989982024,1027.61,1.3579476910000003,1.0021715906243007e-08,192.21933216742912,0.00025,2.25e-05
123,3.190874168982628,0.0,0.0,11556935.449183607,0.9999999899728246,1027.61,1.3579476910000003,1.0021898290861937e-08,192.8190231201129,0.00025,2.25e-05
124,1.9077951715593828,2.06713107353334,0.0,11588643.360084243,0.9999999899742988,1027.61,1.3579476910000003,1.0023800515709864e-08,193.47390888420605,0.00025,2.25e-05
125,2.0955521479763712,1.9131385649332044,0.0,11582198.55013478,0.9999999899779028,1027.61,1.3579476910000003,1.0023758123799308e-08,193.340744491851,0.00025,2.25e-05
126,2.581762865439832,1.5314847861471073,0.0,11551256.20455745,0.999999989985516,1027.61,1.3579476910000003,1.0020832751553528e-08,192.70179773695972,0.00025,2.25e-05
127,2.9662653865680086,0.5013743955414597,0.0,11585229.226514464,0.999999989980212,1027.61,1.3579476910000003,1.0021869641955661e-08,193.4033616345257,0.00025,2.25e-05
128,3.0785697777753187,0.2506871977707298,0.0,11573735.541471709,0.9999999899881714,1027.61,1.3579476910000003,1.0021980835984698e-08,193.1659222956866,0.00025,2.25e-05
129,2.624598237222915,1.12535257409725,0.0,11598328.696506962,0.9999999899780072,1027.61,1.3579476910000003,1.0021993566943638e-08,193.6740828195317,0.00025,2.25e-05
130,2.6515649120602194,1.3857749381867353,0.0,11558767.704646382,0.9999999899853772,1027.61,1.3579476910000003,1.0020935727091763e-08,192.8568474090829,0.00025,2.25e-05
131,0.9724637559960732,1.126699163480922,0.0,12037604.022707012,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000017e-09,202.8189094711541,0.00025,2.25e-05
132,1.0590335641929554,0.6453684229509552,0.0,12162046.888822876,0.9999999900000004,1027.61,1.3579476910000003,9.999999600000012e-09,205.43265235847292,0.00025,2.25e-05
133,0.9619955271052608,1.8677870017978415,0.0,11803954.563296309,0.9999999899738852,1027.61,1.3579476910000003,1.0020037607007444e-08,197.93881441907007,0.00025,2.25e-05
134,1.3893328934837788,2.199424105693481,0.0,11652021.590615738,0.999999989971353,1027.61,1.3579476910000003,1.0024666371121982e-08,194.7849437675385,0.00025,2.25e-05
135,1.5712860962439323,2.2203055500704054,0.0,11617684.613443432,0.9999999899803064,1027.61,1.3579476910000003,1.0024679522049696e-08,194.07431594781335,0.00025,2.25e-05
136,1.7599955381506958,2.9380241934721125,0.0,11450608.470360538,0.9999999899738522,1027.61,1.3579476910000003,1.0021928886603258e-08,190.6279694032797,0.00025,2.25e-05
137,1.0291815336798802,2.1031977874751235,0.0,11730410.624658853,0.9999999899795134,1027.61,1.3579476910000003,1.002442465947853e-08,196.4102353274918,0.00025,2.25e-05
138,1.249188397915385,4.151999982657404,0.0,11362890.166490274,0.9999999899818642,1027.61,1.3579476910000003,1.0024588625058977e-08,188.8262001016248,0.00025,2.25e-05
139,0.9779314204763092,2.4445560920793903,0.0,11654473.271621166,0.9999999899793718,1027.61,1.3579476910000003,1.0024156716436356e-08,194.8357134560232,0.00025,2.25e-05
140,1.3090971753641218,3.1467245576344904,0.0,11478552.432995563,0.9999999899880108,1027.61,1.3579476910000003,1.0024910172491816e-08,191.20305676748424,0.00025,2.25e-05
141,0.0,3.178878976947839,0.0,11559537.59376352,0.9999999899886552,1027.61,1.3579476910000003,1.0026053835964381e-08,192.8727413470184,0.00025,2.25e-05
142,1.6313470428745869,2.510342787173013,0.0,11549017.21170532,0.9999999899695096,1027.61,1.3579476910000003,1.0024472692646432e-08,192.65558866956772,0.00025,2.25e-05
143,0.0,4.213657149482433,0.0,11432611.715790229,0.9999999899804346,1027.61,1.3579476910000003,1.00244601805708e-08,190.25787856327693,0.00025,2.25e-05
144,0.0,2.543624500007266,0.0,11689539.587486835,0.9999999899937444,1027.61,1.3579476910000003,1.0023840576228948e-08,195.5623137672348,0.00025,2.25e-05
145,1.0215624346928227,2.301663928072403,0.0,11682112.951721309,0.9999999899761124,1027.61,1.3579476910000003,1.0024113689235648e-08,195.40835924037583,0.00025,2.25e-05
146,0.7663430369708102,3.5744905424453144,0.0,11469129.757910743,0.9999999899797098,1027.61,1.3579476910000003,1.0024547436745805e-08,191.0090782705336,0.00025,2.25e-05
147,0.2210693257264128,2.809951426013609,0.0,11625841.32650853,0.999999989974395,1027.61,1.3579476910000003,1.0025326262285152e-08,194.2430527428328,0.00025,2.25e-05
148,0.2530077931850301,3.783494018960935,0.0,11468242.281556608,0.9999999899712084,1027.61,1.3579476910000003,1.0025069246768991e-08,190.99081149625016,0.00025,2.25e-05
149,0.1832975321666077,2.547944298697244,0.0,11686187.388073731,0.999999989973836,1027.61,1.3579476910000003,1.0023785348257605e-08,195.4928179152032,0.00025,2.25e-05
150,1.0753637303823562,3.015052888294018,0.0,11528237.927418262,0.9999999899735768,1027.61,1.3579476910000003,1.0026064890886528e-08,192.2269015624109,0.00025,2.25e-05
151,1.0584958409289318,2.761021804939266,0.0,11577315.310292223,0.9999999899641322,1027.61,1.3579476910000003,1.0025962094912782e-08,193.2398644264598,0.00025,2.25e-05
152,0.6513390130464866,2.8279205107174725,0.0,11601469.53683819,0.9999999899824762,1027.61,1.3579476910000003,1.0025848395610569e-08,193.7390105035141,0.00025,2.25e-05
153,0.2697874823486346,3.506918562111811,0.0,11503155.081898376,0.9999999899738784,1027.61,1.3579476910000003,1.0026169411830644e-08,191.7098212454135,0.00025,2.25e-05
154,0.0,3.820485724223652,0.0,11467623.621745327,0.9999999899839204,1027.61,1.3579476910000003,1.0025107970120508e-08,190.97807804533556,0.00025,2.25e-05
155,1.766423742382942,2.154396570805068,0.0,11597093.081354951,0.9999999899814844,1027.61,1.3579476910000003,1.0024664770786488e-08,193.6485419219447,0.00025,2.25e-05
156,2.160212480283102,2.196466296247626,0.0,11518182.621299377,0.9999999899708784,1027.61,1.3579476910000003,1.0022464465100546e-08,192.01956099206464,0.00025,2.25e-05
157,2.1801546784727885,2.5653891549467427,0.0,11447647.421398235,0.999999989975554,1027.61,1.3579476910000003,1.0020524219306834e-08,190.5670622372327,0.00025,2.25e-05
158,1.951746429549845,2.7491436328651258,0.0,11453308.50348884,0.9999999899962276,1027.61,1.3579476910000003,1.0020779260203421e-08,190.6835128444424,0.00025,2.25e-05
159,2.1283203557360286,2.905663437904926,0.0,11396839.867447233,0.9999999899748928,1027.61,1.3579476910000003,1.0020876584571448e-08,189.5229142117666,0.00025,2.25e-05
