PointID,X,Y,Z,phase1::Pressure,phase1::PhaseVolumeFraction,phase1::Density,phase1::Time,phase2::PhaseVolumeFraction,phase2::Density,phase1::Viscosity_0,phase2::Viscosity_0
0,0.1535227521363545,1.2067217567574988,0.0,12162460.103559354,0.9999999900000004,1027.61,2.138428376721001,9.999999600000017e-09,205.44134802496708,0.00025,2.25e-05
1,0.6463753463154076,1.3493808687496136,0.0,12021659.947509212,0.9999999900000004,1027.61,2.138428376721001,9.999999600000017e-09,202.48475451154232,0.00025,2.25e-05
2,0.7632131819486996,1.23730040056238,0.0,12040526.146783058,0.9999999900000004,1027.61,2.138428376721001,9.999999600000017e-09,202.88016915482916,0.00025,2.25e-05
3,0.3158349282857669,1.2966211701944643,0.0,12099708.328255473,0.9999999900000004,1027.61,2.138428376721001,9.999999600000022e-09,204.1220660036779,0.00025,2.25e-05
4,0.5016928981369352,1.4007751645900508,0.0,12025881.782088662,0.9999999900000004,1027.61,2.138428376721001,9.999999600000012e-09,202.57321931187275,0.00025,2.25e-05
5,0.712342088771104,1.703796211522937,0.0,11879833.491069514,0.9999999900000004,1027.61,2.138428376721001,9.999999600000017e-09,199.51970070527756,0.00025,2.25e-05
6,0.1308823088001582,1.777519431272849,0.0,11906140.427264769,0.9999999900000004,1027.61,2.138428376721001,9.999999600000022e-09,200.06867865100895,0.00025,2.25e-05
7,0.2848663645904635,1.657668435905702,0.0,11944495.385371476,0.9999999900000004,1027.61,2.138428376721001,9.999999600000012e-09,200.86989525874336,0.00025,2.25e-05
8,0.0,1.6543378261410304,0.0,11956096.076943852,0.9999999900000004,1027.61,2.138428376721001,9.999999600000018e-09,201.11241890347836,0.00025,2.25e-05
9,0.7453383062534981,1.0745107518489805,0.0,12112326.297650652,0.9999999900000004,1027.61,2.138428376721001,9.999999600000025e-09,204.38713939735524,0.00025,2.25e-05
10,0.3863506573882914,1.023842290772759,0.0,12233408.99436394,0.9999999900000004,1027.61,2.138428376721001,9.999999600000025e-09,206.93601903463428,0.00025,2.25e-05
11,0.1837511982962582,1.0963757245436965,0.0,12222967.71602282,0.9999999900000004,1027.61,2.138428376721001,9.999999600000012e-09,206.71585143056225,0.00025,2.25e-05
12,0.775020106966279,1.4046100056691355,0.0,11973952.286296394,0.9999999900000004,1027.61,2.138428376721001,9.999999600000022e-09,201.4858929839456,0.00025,2.25e-05
13,0.4837774537585378,0.9642114080391252,0.0,12242703.528230485,0.9999999900000004,1027.61,2.138428376721001,9.999999600000028e-09,207.13206472271537,0.00025,2.25e-05
