PointID,X,Y,Z,phase1::Pressure,phase1::PhaseVolumeFraction,phase1::Density,phase1::Time,phase2::PhaseVolumeFraction,phase2::Density,phase1::Viscosity_0,phase2::Viscosity_0
0,0.2865712497606849,0.5415670852140121,0.0,12632973.907053376,0.9980901279074186,1027.61,56.01516686497346,0.0019098720925815,215.41297243589136,0.00025,2.25e-05
1,0.2524660603963737,0.4402108861904349,0.0,12743712.305456106,0.5745440083606648,1027.61,56.01516686497346,0.4254559916393353,217.7797784221543,0.00025,2.25e-05
2,0.2439469091974677,0.4449553247562388,0.0,12743724.170815907,0.5748453754877889,1027.61,56.01516686497346,0.4251546245122111,217.7800324166435,0.00025,2.25e-05
3,0.2545443645708614,0.4596347724492622,0.0,12733084.921127314,0.722770239902015,1027.61,56.01516686497346,0.2772297600979847,217.55231850002133,0.00025,2.25e-05
4,0.2537663319408625,0.4506399211466023,0.0,12738737.074601533,0.6732712516885082,1027.61,56.01516686497346,0.3267287483114917,217.67328415856065,0.00025,2.25e-05
5,0.2520417955963512,0.4546519212085154,0.0,12737027.449549038,0.6882853153517536,1027.61,56.01516686497346,0.3117146846482463,217.63669325951471,0.00025,2.25e-05
6,0.3119981171421032,0.5181912717034274,0.0,12641744.559869343,0.9977917282460558,1027.61,56.01516686497346,0.0022082717539442,215.60015586815624,0.00025,2.25e-05
7,0.3032387184949245,0.4519242066280218,0.0,12714245.254426418,0.8849914429656456,1027.61,56.01516686497346,0.1150085570343541,217.14925662665303,0.00025,2.25e-05
8,0.2565437799104172,0.4421923276910079,0.0,12742014.553597864,0.6184812746206594,1027.61,56.01516686497346,0.3815187253793407,217.74343656012556,0.00025,2.25e-05
9,0.24128205018655,0.448990852796065,0.0,12742759.107260022,0.6018354482601314,1027.61,56.01516686497346,0.3981645517398687,217.75937416862163,0.00025,2.25e-05
10,0.2536084662569263,0.4642636516355503,0.0,12730268.24887878,0.7399094854950581,1027.61,56.01516686497346,0.260090514504942,217.49204411852088,0.00025,2.25e-05
11,0.248545286780553,0.4337660228352112,0.0,12746162.981135886,0.5097490167071614,1027.61,56.01516686497346,0.4902509832928383,217.83224033059477,0.00025,2.25e-05
12,0.2675825755855501,0.4785337709973094,0.0,12708884.252545469,0.9649024995878004,1027.61,56.01516686497346,0.0350975004121994,217.03460074308472,0.00025,2.25e-05
13,0.3085371308540557,0.5090736843504068,0.0,12652633.952243928,0.99719432634494,1027.61,56.01516686497346,0.00280567365506,215.83262267908583,0.00025,2.25e-05
14,0.2751662940916802,0.431614798505524,0.0,12741612.142094849,0.6382572583097209,1027.61,56.01516686497346,0.361742741690279,217.7348228442133,0.00025,2.25e-05
15,0.2938926268646541,0.4045084966655128,0.0,12746008.74634152,0.5068667060706963,1027.61,56.01516686497346,0.4931332939293036,217.82893850145547,0.00025,2.25e-05
16,0.2714327500902995,0.4416479566960407,0.0,12737935.775278753,0.6806935571991983,1027.61,56.01516686497346,0.3193064428008015,217.65613382685092,0.00025,2.25e-05
17,0.2879426372420364,0.4651523155363656,0.0,12710592.717281936,0.9423794665601308,1027.61,56.01516686497346,0.0576205334398692,217.0711378387873,0.00025,2.25e-05
18,0.29877125454739,0.4772169964829645,0.0,12690583.199438116,0.9946967298186185,1027.61,56.01516686497346,0.0053032701813815,216.64332644853053,0.00025,2.25e-05
19,0.2665618842617351,0.4319713946611761,0.0,12743541.260703882,0.5717846928229351,1027.61,56.01516686497346,0.4282153071770648,217.7761169813161,0.00025,2.25e-05
20,0.2839628215795397,0.4212605245522532,0.0,12743290.515033122,0.5759317260931297,1027.61,56.01516686497346,0.4240682739068703,217.77074946788937,0.00025,2.25e-05
21,0.2602580586278489,0.4531363546121958,0.0,12735199.741482422,0.7083407684267007,1027.61,56.01516686497346,0.2916592315732993,217.5975769880294,0.00025,2.25e-05
22,0.2760023347574496,0.4359999244768972,0.0,12739349.744237246,0.674325579072119,1027.61,56.01516686497346,0.3256744209278809,217.68639748072124,0.00025,2.25e-05
23,0.2785571962466203,0.4225234308000233,0.0,12744046.225301554,0.5520956367183625,1027.61,56.01516686497346,0.4479043632816373,217.78692647204923,0.00025,2.25e-05
24,0.3040834984773166,0.471652150508088,0.0,12692849.787417432,0.9947380533506168,1027.61,56.01516686497346,0.005261946649383,216.6917748368209,0.00025,2.25e-05
25,0.2793057692423444,0.4464487301063612,0.0,12732068.234712193,0.7280502008226062,1027.61,56.01516686497346,0.2719497991773938,217.53056172801263,0.00025,2.25e-05
26,0.2763675377285504,0.4537753160122221,0.0,12728233.345394582,0.750249619133071,1027.61,56.01516686497346,0.2497503808669291,217.4485018924686,0.00025,2.25e-05
27,0.2676309662560298,0.467289924777328,0.0,12721447.318793232,0.7897708688454406,1027.61,56.01516686497346,0.2102291311545594,217.30331465041527,0.00025,2.25e-05
28,0.2861922633549247,0.4329541938092487,0.0,12737518.09088541,0.6826577600446285,1027.61,56.01516686497346,0.3173422399553713,217.6471942171068,0.00025,2.25e-05
29,0.2575433949539312,0.4346944198256861,0.0,12744431.363229018,0.5379847134880988,1027.61,56.01516686497346,0.462015286511901,217.79517100420125,0.00025,2.25e-05
30,0.293271637736729,0.4506603925750951,0.0,12722275.08444031,0.7841019594732035,1027.61,56.01516686497346,0.2158980405267964,217.32102323547025,0.00025,2.25e-05
31,0.3007233931936932,0.4579946202621379,0.0,12709454.606090128,0.946734814009492,1027.61,56.01516686497346,0.053265185990508,217.04679808428315,0.00025,2.25e-05
32,0.2604397790261548,0.4486550619018884,0.0,12737748.309453068,0.6872616672735152,1027.61,56.01516686497346,0.3127383327264847,217.65212152289948,0.00025,2.25e-05
33,0.3341560375032263,0.4790788263978187,0.0,12665544.973149616,0.9969318278468824,1027.61,56.01516686497346,0.0030681721531176,216.1083406787871,0.00025,2.25e-05
