PointID,X,Y,Z,phase1::Pressure,phase1::PhaseVolumeFraction,phase1::Density,phase1::Time,phase2::PhaseVolumeFraction,phase2::Density,phase1::Viscosity_0,phase2::Viscosity_0
0,0.3804692682924364,0.3942562425346897,0.0,12712741.510359036,0.9942916589695914,1027.61,22.225154419887843,0.0057083410304087,217.1170942638917,0.00025,2.25e-05
1,0.3957177834432728,0.4221737417038249,0.0,12675614.176263168,0.9969392743520572,1027.61,22.225154419887843,0.0030607256479427,216.32344123164052,0.00025,2.25e-05
2,0.5047047518294838,0.3860372018561409,0.0,12611955.432775993,0.9997947425853368,1027.61,22.225154419887843,0.0002052574146631,214.96458680074127,0.00025,2.25e-05
3,0.4448567582072349,0.3893281161301373,0.0,12661012.67853612,0.9976340403947108,1027.61,22.225154419887843,0.002365959605289,216.0115408831769,0.00025,2.25e-05
4,0.412219329468261,0.4580295777310749,0.0,12632896.89605656,0.998680916610408,1027.61,22.225154419887843,0.0013190833895919,215.4113290734851,0.00025,2.25e-05
5,0.4231806868449261,0.3204669044201189,0.0,12734505.704192882,0.9897730775998704,1027.61,22.225154419887843,0.0102269224001294,217.5827238561421,0.00025,2.25e-05
6,0.4063185602790994,0.3379393373715341,0.0,12737553.96724713,0.9867985511896712,1027.61,22.225154419887843,0.0132014488103286,217.6479620670859,0.00025,2.25e-05
7,0.4204316939225327,0.3148527748759877,0.0,12741836.563021408,0.9771694837888676,1027.61,22.225154419887843,0.0228305162111321,217.7396266166238,0.00025,2.25e-05
8,0.4017366735699591,0.4277566067770777,0.0,12666088.298722712,0.997355916941904,1027.61,22.225154419887843,0.0026440830580961,216.1199457496188,0.00025,2.25e-05
9,0.4103119275683465,0.388436629133135,0.0,12691769.76518885,0.9958818073883112,1027.61,22.225154419887843,0.0041181926116885,216.66868894048284,0.00025,2.25e-05
10,0.4472562917102983,0.4251047428380006,0.0,12631910.19259571,0.9987814774021996,1027.61,22.225154419887843,0.0012185225978005,215.39027381134832,0.00025,2.25e-05
11,0.403025788144041,0.4062729876909985,0.0,12683134.501271028,0.9964928929619484,1027.61,22.225154419887843,0.0035071070380515,216.48413219806568,0.00025,2.25e-05
