t_seconds,percent,mean_err_inj_flux,std_err_inj_flux,p95_abs_err_inj_flux,max_abs_err_inj_flux,mean_err_outer,std_err_outer,p95_abs_err_outer,max_abs_err_outer,mean_err_out_p,std_err_out_p,p95_abs_err_out_p,max_abs_err_out_p,mean_err_inj_sat,std_err_inj_sat,p95_abs_err_inj_sat,max_abs_err_inj_sat
0.10000000149011612,0.0,-0.1117667692082631,0.3122877075303813,0.7864171229798649,1.039340553514465,-0.04211347506929989,0.10856343427513404,0.34250151130923323,0.9389304843433294,0.0021506233195893953,0.0004368468075951228,0.0031828110663656927,0.0035418209243646484,-0.22922788545940875,0.026477828060914223,0.2596837700714268,0.25993813803206234
2761.6787109375,25.011368804001822,0.0019229049190090215,0.023530552143860222,0.04699122634839606,0.05667155065561147,0.031113434246990757,0.05470437281422653,0.10537393364905286,0.5389418560454903,-0.004323710533213544,0.001516041154805991,0.00633097658659075,0.006376161056653444,-0.03985226765247178,0.015323241790519304,0.06329334515357903,0.0634865580840871
6511.2763671875,50.022737608003645,-0.0020751920443327436,0.015337623308331083,0.024623653145301325,0.02960273778947342,0.013780885717886519,0.04008847887586301,0.09182922340307068,0.26503615304717065,-0.00033813622972068925,0.001155198667712259,0.0023525396469931802,0.0025908812286227767,-0.015767767502186423,0.008334514803152043,0.029179979826343547,0.02935206161376014
11821.1845703125,74.98863119599818,-0.0020891492859814215,0.007230905246446392,0.015585557817530035,0.021050609271660026,0.0074662885971781764,0.03109943391196427,0.07301070448978639,0.1642182997469279,0.002644995507009579,0.0010986659714441933,0.0043905614251117525,0.004602995190652902,-0.008202160042376004,0.0016733689483198137,0.010817429830137703,0.010885809935300639
17321.18359375,100.0,-0.0128438408250148,0.008516118789128073,0.02540519945099821,0.025791307990398415,0.019387552569829162,0.03165084302312377,0.09138114414461476,0.12551475547059168,0.00242439087309481,0.001187363855009889,0.004696618598744569,0.005060004282367955,-0.005770405071503598,0.001978304375852442,0.00837189247559087,0.009935296691764739
